Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
PUT	Putnam	10281	08/30/2016	2016 Primary Election	4	First Baptist Church of Welaka	515	17410	0	0	State Representative	District 19	260191	OverVotes		0	901	0
PUT	Putnam	10281	08/30/2016	2016 Primary Election	4	First Baptist Church of Welaka	515	17410	0	0	State Representative	District 19	260191	UnderVotes		0	902	3
PUT	Putnam	10281	08/30/2016	2016 Primary Election	4	First Baptist Church of Welaka	515	17410	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	37
PUT	Putnam	10281	08/30/2016	2016 Primary Election	4	First Baptist Church of Welaka	515	17410	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	41
PUT	Putnam	10281	08/30/2016	2016 Primary Election	4	First Baptist Church of Welaka	515	17410	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	12
PUT	Putnam	10281	08/30/2016	2016 Primary Election	5	First Baptist Church of Welaka	852	17410	0	0	State Representative	District 19	260191	OverVotes		0	901	0
PUT	Putnam	10281	08/30/2016	2016 Primary Election	5	First Baptist Church of Welaka	852	17410	0	0	State Representative	District 19	260191	UnderVotes		0	902	6
PUT	Putnam	10281	08/30/2016	2016 Primary Election	5	First Baptist Church of Welaka	852	17410	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	61
PUT	Putnam	10281	08/30/2016	2016 Primary Election	5	First Baptist Church of Welaka	852	17410	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	89
PUT	Putnam	10281	08/30/2016	2016 Primary Election	5	First Baptist Church of Welaka	852	17410	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	21
PUT	Putnam	10281	08/30/2016	2016 Primary Election	6	Pomona Park Community Center	503	17410	0	0	State Representative	District 19	260191	OverVotes		0	901	0
PUT	Putnam	10281	08/30/2016	2016 Primary Election	6	Pomona Park Community Center	503	17410	0	0	State Representative	District 19	260191	UnderVotes		0	902	3
PUT	Putnam	10281	08/30/2016	2016 Primary Election	6	Pomona Park Community Center	503	17410	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	23
PUT	Putnam	10281	08/30/2016	2016 Primary Election	6	Pomona Park Community Center	503	17410	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	27
PUT	Putnam	10281	08/30/2016	2016 Primary Election	6	Pomona Park Community Center	503	17410	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	10
PUT	Putnam	10281	08/30/2016	2016 Primary Election	7	Pomona Park Community Center	1551	17410	0	0	State Representative	District 19	260191	OverVotes		0	901	0
PUT	Putnam	10281	08/30/2016	2016 Primary Election	7	Pomona Park Community Center	1551	17410	0	0	State Representative	District 19	260191	UnderVotes		0	902	6
PUT	Putnam	10281	08/30/2016	2016 Primary Election	7	Pomona Park Community Center	1551	17410	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	115
PUT	Putnam	10281	08/30/2016	2016 Primary Election	7	Pomona Park Community Center	1551	17410	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	111
PUT	Putnam	10281	08/30/2016	2016 Primary Election	7	Pomona Park Community Center	1551	17410	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	44
PUT	Putnam	10281	08/30/2016	2016 Primary Election	8	Satsuma Fire Dept	1362	17410	0	0	State Representative	District 19	260191	OverVotes		0	901	0
PUT	Putnam	10281	08/30/2016	2016 Primary Election	8	Satsuma Fire Dept	1362	17410	0	0	State Representative	District 19	260191	UnderVotes		0	902	8
PUT	Putnam	10281	08/30/2016	2016 Primary Election	8	Satsuma Fire Dept	1362	17410	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	76
PUT	Putnam	10281	08/30/2016	2016 Primary Election	8	Satsuma Fire Dept	1362	17410	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	113
PUT	Putnam	10281	08/30/2016	2016 Primary Election	8	Satsuma Fire Dept	1362	17410	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	47
PUT	Putnam	10281	08/30/2016	2016 Primary Election	9	Satsuma Fire Dept	682	17410	0	0	State Representative	District 19	260191	OverVotes		0	901	0
PUT	Putnam	10281	08/30/2016	2016 Primary Election	9	Satsuma Fire Dept	682	17410	0	0	State Representative	District 19	260191	UnderVotes		0	902	3
PUT	Putnam	10281	08/30/2016	2016 Primary Election	9	Satsuma Fire Dept	682	17410	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	32
PUT	Putnam	10281	08/30/2016	2016 Primary Election	9	Satsuma Fire Dept	682	17410	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	34
PUT	Putnam	10281	08/30/2016	2016 Primary Election	9	Satsuma Fire Dept	682	17410	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	22
CLL	Collier	10281	08/30/2016	2016 Primary Election	101	PCT 101 0001	2814	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	101	PCT 101 0001	2814	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	1
CLL	Collier	10281	08/30/2016	2016 Primary Election	101	PCT 101 0001	2814	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	17
CLL	Collier	10281	08/30/2016	2016 Primary Election	101	PCT 101 0001	2814	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	62
CLL	Collier	10281	08/30/2016	2016 Primary Election	101	PCT 101 0001	2814	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	20
CLL	Collier	10281	08/30/2016	2016 Primary Election	103	PCT 103 0003	1813	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	103	PCT 103 0003	1813	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	16
CLL	Collier	10281	08/30/2016	2016 Primary Election	103	PCT 103 0003	1813	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	51
CLL	Collier	10281	08/30/2016	2016 Primary Election	103	PCT 103 0003	1813	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	148
CLL	Collier	10281	08/30/2016	2016 Primary Election	103	PCT 103 0003	1813	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	60
CLL	Collier	10281	08/30/2016	2016 Primary Election	135	PCT 135 0004	4191	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	135	PCT 135 0004	4191	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	22
CLL	Collier	10281	08/30/2016	2016 Primary Election	135	PCT 135 0004	4191	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	81
CLL	Collier	10281	08/30/2016	2016 Primary Election	135	PCT 135 0004	4191	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	291
CLL	Collier	10281	08/30/2016	2016 Primary Election	135	PCT 135 0004	4191	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	88
CLL	Collier	10281	08/30/2016	2016 Primary Election	139	PCT 139 0005	2431	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	139	PCT 139 0005	2431	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	4
CLL	Collier	10281	08/30/2016	2016 Primary Election	139	PCT 139 0005	2431	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	27
CLL	Collier	10281	08/30/2016	2016 Primary Election	139	PCT 139 0005	2431	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	97
CLL	Collier	10281	08/30/2016	2016 Primary Election	139	PCT 139 0005	2431	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	22
CLL	Collier	10281	08/30/2016	2016 Primary Election	141	PCT 141 0006	2104	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	141	PCT 141 0006	2104	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	22
CLL	Collier	10281	08/30/2016	2016 Primary Election	141	PCT 141 0006	2104	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	78
CLL	Collier	10281	08/30/2016	2016 Primary Election	141	PCT 141 0006	2104	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	233
CLL	Collier	10281	08/30/2016	2016 Primary Election	141	PCT 141 0006	2104	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	88
CLL	Collier	10281	08/30/2016	2016 Primary Election	142	PCT 142 0007	1418	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	142	PCT 142 0007	1418	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	23
CLL	Collier	10281	08/30/2016	2016 Primary Election	142	PCT 142 0007	1418	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	65
CLL	Collier	10281	08/30/2016	2016 Primary Election	142	PCT 142 0007	1418	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	174
CLL	Collier	10281	08/30/2016	2016 Primary Election	142	PCT 142 0007	1418	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	61
CLL	Collier	10281	08/30/2016	2016 Primary Election	155	PCT 155 0009	5686	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	2
CLL	Collier	10281	08/30/2016	2016 Primary Election	155	PCT 155 0009	5686	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	38
CLL	Collier	10281	08/30/2016	2016 Primary Election	155	PCT 155 0009	5686	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	169
CLL	Collier	10281	08/30/2016	2016 Primary Election	155	PCT 155 0009	5686	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	496
CLL	Collier	10281	08/30/2016	2016 Primary Election	155	PCT 155 0009	5686	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	156
CLL	Collier	10281	08/30/2016	2016 Primary Election	156	PCT 156 0010	4168	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	156	PCT 156 0010	4168	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	21
CLL	Collier	10281	08/30/2016	2016 Primary Election	156	PCT 156 0010	4168	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	149
CLL	Collier	10281	08/30/2016	2016 Primary Election	156	PCT 156 0010	4168	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	399
CLL	Collier	10281	08/30/2016	2016 Primary Election	156	PCT 156 0010	4168	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	129
CLL	Collier	10281	08/30/2016	2016 Primary Election	159	PCT 159 0011	1556	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	159	PCT 159 0011	1556	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	39
CLL	Collier	10281	08/30/2016	2016 Primary Election	159	PCT 159 0011	1556	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	77
CLL	Collier	10281	08/30/2016	2016 Primary Election	159	PCT 159 0011	1556	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	296
CLL	Collier	10281	08/30/2016	2016 Primary Election	159	PCT 159 0011	1556	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	86
CLL	Collier	10281	08/30/2016	2016 Primary Election	189	PCT 189 0012	273	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	189	PCT 189 0012	273	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	4
CLL	Collier	10281	08/30/2016	2016 Primary Election	189	PCT 189 0012	273	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	6
CLL	Collier	10281	08/30/2016	2016 Primary Election	189	PCT 189 0012	273	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	21
CLL	Collier	10281	08/30/2016	2016 Primary Election	189	PCT 189 0012	273	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	8
CLL	Collier	10281	08/30/2016	2016 Primary Election	190	PCT 190 0013	3248	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	190	PCT 190 0013	3248	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	56
CLL	Collier	10281	08/30/2016	2016 Primary Election	190	PCT 190 0013	3248	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	190
CLL	Collier	10281	08/30/2016	2016 Primary Election	190	PCT 190 0013	3248	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	525
CLL	Collier	10281	08/30/2016	2016 Primary Election	190	PCT 190 0013	3248	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	179
CLL	Collier	10281	08/30/2016	2016 Primary Election	193	PCT 193 0014	5216	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	193	PCT 193 0014	5216	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	72
CLL	Collier	10281	08/30/2016	2016 Primary Election	193	PCT 193 0014	5216	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	271
CLL	Collier	10281	08/30/2016	2016 Primary Election	193	PCT 193 0014	5216	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	747
CLL	Collier	10281	08/30/2016	2016 Primary Election	193	PCT 193 0014	5216	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	276
CLL	Collier	10281	08/30/2016	2016 Primary Election	194	PCT 194 0015	3575	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	1
CLL	Collier	10281	08/30/2016	2016 Primary Election	194	PCT 194 0015	3575	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	74
CLL	Collier	10281	08/30/2016	2016 Primary Election	194	PCT 194 0015	3575	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	200
CLL	Collier	10281	08/30/2016	2016 Primary Election	194	PCT 194 0015	3575	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	588
CLL	Collier	10281	08/30/2016	2016 Primary Election	194	PCT 194 0015	3575	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	234
CLL	Collier	10281	08/30/2016	2016 Primary Election	202	PCT 202 0016	5982	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	202	PCT 202 0016	5982	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	68
CLL	Collier	10281	08/30/2016	2016 Primary Election	202	PCT 202 0016	5982	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	342
CLL	Collier	10281	08/30/2016	2016 Primary Election	202	PCT 202 0016	5982	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	837
CLL	Collier	10281	08/30/2016	2016 Primary Election	202	PCT 202 0016	5982	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	245
CLL	Collier	10281	08/30/2016	2016 Primary Election	203	PCT 203 0017	3404	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	203	PCT 203 0017	3404	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	38
CLL	Collier	10281	08/30/2016	2016 Primary Election	203	PCT 203 0017	3404	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	175
CLL	Collier	10281	08/30/2016	2016 Primary Election	203	PCT 203 0017	3404	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	523
CLL	Collier	10281	08/30/2016	2016 Primary Election	203	PCT 203 0017	3404	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	157
CLL	Collier	10281	08/30/2016	2016 Primary Election	205	PCT 205 0018	4568	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	205	PCT 205 0018	4568	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	61
CLL	Collier	10281	08/30/2016	2016 Primary Election	205	PCT 205 0018	4568	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	262
CLL	Collier	10281	08/30/2016	2016 Primary Election	205	PCT 205 0018	4568	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	580
CLL	Collier	10281	08/30/2016	2016 Primary Election	205	PCT 205 0018	4568	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	181
CLL	Collier	10281	08/30/2016	2016 Primary Election	222	PCT 222 0019	1958	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	222	PCT 222 0019	1958	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	32
CLL	Collier	10281	08/30/2016	2016 Primary Election	222	PCT 222 0019	1958	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	211
CLL	Collier	10281	08/30/2016	2016 Primary Election	222	PCT 222 0019	1958	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	381
CLL	Collier	10281	08/30/2016	2016 Primary Election	222	PCT 222 0019	1958	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	67
CLL	Collier	10281	08/30/2016	2016 Primary Election	223	PCT 223 0020	5369	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	223	PCT 223 0020	5369	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	67
CLL	Collier	10281	08/30/2016	2016 Primary Election	223	PCT 223 0020	5369	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	231
CLL	Collier	10281	08/30/2016	2016 Primary Election	223	PCT 223 0020	5369	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	511
CLL	Collier	10281	08/30/2016	2016 Primary Election	223	PCT 223 0020	5369	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	201
CLL	Collier	10281	08/30/2016	2016 Primary Election	251	PCT 251 0022	5859	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	251	PCT 251 0022	5859	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	45
CLL	Collier	10281	08/30/2016	2016 Primary Election	251	PCT 251 0022	5859	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	247
CLL	Collier	10281	08/30/2016	2016 Primary Election	251	PCT 251 0022	5859	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	699
CLL	Collier	10281	08/30/2016	2016 Primary Election	251	PCT 251 0022	5859	57013	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	166
CLL	Collier	10281	08/30/2016	2016 Primary Election	252	PCT 252 0023	2303	57013	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
CLL	Collier	10281	08/30/2016	2016 Primary Election	252	PCT 252 0023	2303	57013	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	44
CLL	Collier	10281	08/30/2016	2016 Primary Election	252	PCT 252 0023	2303	57013	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	106
CLL	Collier	10281	08/30/2016	2016 Primary Election	252	PCT 252 0023	2303	57013	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	403
